CYCLE	out_0.0	in_0.0
1800333	0	0
1800334	0	0
1800335	0	0
1800336	0	0
1800337	0	0
1800338	0	0
1800339	0	0
1800340	0	0
1800341	0	0
1800342	0	0
1800343	0	0
1800344	0	0
1800345	0	0
1800346	0	0
1800347	0	0
1800348	0	0
1800349	0	0
1800350	0	0
1800351	0	0
1800352	0	0
1800353	0	0
1800354	0	0
1800355	0	0
1800356	0	0
1800357	0	0
1800358	0	0
1800359	0	0
1800360	0	0
1800361	0	0
1800362	0	0
1800363	0	0
1800364	0	0
1800365	0	0
1800366	0	0
1800367	0	0
1800368	0	0
1800369	0	0
1800370	0	0
1800371	0	0
1800372	0	0
1800373	0	0
1800374	0	0
1800375	0	0
1800376	0	0
1800377	0	0
1800378	0	0
1800379	0	0
1800380	0	0
1800381	0	0
1800382	0	0
1800383	0	0
1800384	0	0
1800385	0	0
1800386	0	0
1800387	0	0
1800388	0	0
1800389	0	0
1800390	0	0
1800391	0	0
1800392	0	0
1800393	0	0
1800394	0	0
1800395	0	0
1800396	0	0
1800397	0	0
1800398	0	0
1800399	0	0
1800400	0	0
1800401	0	0
1800402	0	0
1800403	0	0
1800404	0	0
1800405	0	0
1800406	0	0
1800407	0	0
1800408	0	0
1800409	0	0
1800410	0	0
1800411	0	0
1800412	0	0
1800413	0	0
1800414	0	0
1800415	0	0
1800416	0	0
1800417	0	0
1800418	0	0
1800419	0	0
1800420	0	0
1800421	0	0
1800422	0	0
1800423	0	0
1800424	0	0
1800425	0	0
1800426	0	0
1800427	0	0
1800428	0	0
1800429	0	0
1800430	0	0
1800431	0	0
1800432	0	0
1800433	0	0
1800434	0	0
1800435	0	0
1800436	0	0
1800437	0	0
1800438	0	0
1800439	0	0
1800440	0	0
1800441	0	0
1800442	0	0
1800443	0	0
1800444	0	0
1800445	0	0
1800446	0	0
1800447	0	0
1800448	0	0
1800449	0	0
1800450	0	0
1800451	0	0
1800452	0	0
1800453	0	0
1800454	0	0
1800455	0	0
1800456	0	0
1800457	0	0
1800458	0	0
1800459	0	0
1800460	0	0
1800461	0	0
1800462	0	0
1800463	0	0
1800464	0	0
1800465	0	0
1800466	0	0
1800467	0	0
1800468	0	0
1800469	0	0
1800470	0	0
1800471	0	0
1800472	0	0
1800473	0	0
1800474	0	0
1800475	0	0
1800476	0	0
1800477	0	0
1800478	0	0
1800479	0	0
1800480	0	0
1800481	0	0
1800482	0	0
1800483	0	0
1800484	0	0
1800485	0	0
1800486	0	0
1800487	0	0
1800488	0	0
1800489	0	0
1800490	0	0
1800491	0	0
1800492	0	0
1800493	0	0
1800494	0	0
1800495	0	0
1800496	0	0
1800497	0	0
1800498	0	0
1800499	0	0
1800500	0	0
1800501	0	0
1800502	0	0
1800503	0	0
1800504	0	0
1800505	0	0
1800506	0	0
1800507	0	0
1800508	0	0
1800509	0	0
1800510	0	0
1800511	0	0
1800512	0	0
1800513	0	0
1800514	0	0
1800515	0	0
1800516	0	0
1800517	0	0
1800518	0	0
1800519	0	0
1800520	0	0
1800521	0	0
1800522	0	0
1800523	0	0
1800524	0	0
1800525	0	0
1800526	0	0
1800527	0	0
1800528	0	0
1800529	0	0
1800530	0	0
1800531	0	0
1800532	0	0
1800533	0	0
1800534	0	0
1800535	0	0
1800536	0	0
1800537	0	0
1800538	0	0
1800539	0	0
1800540	0	0
1800541	0	0
1800542	0	0
1800543	0	0
1800544	0	0
1800545	0	0
1800546	0	0
1800547	0	0
1800548	0	0
1800549	0	0
1800550	0	0
1800551	0	0
1800552	0	0
1800553	0	0
1800554	0	0
1800555	0	0
1800556	0	0
1800557	0	0
1800558	0	0
1800559	0	0
1800560	0	0
1800561	0	0
1800562	0	0
1800563	0	0
1800564	0	0
1800565	0	0
1800566	0	0
1800567	0	0
1800568	0	0
1800569	0	0
1800570	0	0
1800571	0	0
1800572	0	0
1800573	0	0
1800574	0	0
1800575	0	0
1800576	0	0
1800577	0	0
1800578	0	0
1800579	0	0
1800580	0	0
1800581	0	0
1800582	0	0
1800583	0	0
1800584	0	0
1800585	0	0
1800586	0	0
1800587	0	0
1800588	0	0
1800589	0	0
1800590	0	0
1800591	0	0
1800592	0	0
1800593	0	0
1800594	0	0
1800595	0	0
1800596	0	0
1800597	0	0
1800598	0	0
1800599	0	0
1800600	0	0
1800601	0	0
1800602	0	0
1800603	0	0
1800604	0	0
1800605	0	0
1800606	0	0
1800607	0	0
1800608	0	0
1800609	0	0
1800610	0	0
1800611	0	0
1800612	0	0
1800613	0	0
1800614	0	0
1800615	0	0
1800616	0	0
1800617	0	0
1800618	0	0
1800619	0	0
1800620	0	0
1800621	0	0
1800622	0	0
1800623	0	0
1800624	0	0
1800625	0	0
1800626	0	0
1800627	0	0
1800628	0	0
1800629	0	0
1800630	0	0
1800631	0	0
1800632	0	0
1800633	0	0
1800634	0	0
1800635	0	0
1800636	0	0
1800637	0	0
1800638	0	0
1800639	0	0
1800640	0	0
1800641	0	0
1800642	0	0
1800643	0	0
1800644	0	0
1800645	0	0
1800646	0	0
1800647	0	0
1800648	0	0
1800649	0	0
1800650	0	0
1800651	0	0
1800652	0	0
1800653	0	0
1800654	0	0
1800655	0	0
1800656	0	0
1800657	0	0
1800658	0	0
1800659	0	0
1800660	0	0
1800661	0	0
1800662	0	0
1800663	0	0
1800664	0	0
1800665	0	0
1800666	0	0
1800667	0	0
1800668	0	0
1800669	0	0
1800670	0	0
1800671	0	0
1800672	0	0
1800673	0	0
1800674	0	0
1800675	0	0
1800676	0	0
1800677	0	0
1800678	0	0
1800679	0	0
1800680	0	0
1800681	0	0
1800682	0	0
1800683	0	0
1800684	0	0
1800685	0	0
1800686	0	0
1800687	0	0
1800688	0	0
1800689	0	0
1800690	0	0
1800691	0	0
1800692	0	0
1800693	0	0
1800694	0	0
1800695	0	0
1800696	0	0
1800697	0	0
1800698	0	0
1800699	0	0
1800700	0	0
1800701	0	0
1800702	0	0
1800703	0	0
1800704	0	0
1800705	0	0
1800706	0	0
1800707	0	0
1800708	0	0
1800709	0	0
1800710	0	0
1800711	0	0
1800712	0	0
1800713	0	0
1800714	0	0
1800715	0	0
1800716	0	0
1800717	0	0
1800718	0	0
1800719	0	0
1800720	0	0
1800721	0	0
1800722	0	0
1800723	0	0
1800724	0	0
1800725	0	0
1800726	0	0
1800727	0	0
1800728	0	0
1800729	0	0
1800730	0	0
1800731	0	0
1800732	0	0
1800733	0	0
1800734	0	0
1800735	0	0
1800736	0	0
1800737	0	0
1800738	0	0
1800739	0	0
1800740	0	0
1800741	0	0
1800742	0	0
1800743	0	0
1800744	0	0
1800745	0	0
1800746	0	0
1800747	0	0
1800748	0	0
1800749	0	0
1800750	0	0
1800751	0	0
1800752	0	0
1800753	0	0
1800754	0	0
1800755	0	0
1800756	0	0
1800757	0	0
1800758	0	0
1800759	0	0
1800760	0	0
1800761	0	0
1800762	0	0
1800763	0	0
1800764	0	0
1800765	0	0
1800766	0	0
1800767	0	0
1800768	0	0
1800769	0	0
1800770	0	0
1800771	0	0
1800772	0	0
1800773	0	0
1800774	0	0
1800775	0	0
1800776	0	0
1800777	0	0
1800778	0	0
1800779	0	0
1800780	0	0
1800781	0	0
1800782	0	0
1800783	0	0
1800784	0	0
1800785	0	0
1800786	0	0
1800787	0	0
1800788	0	0
1800789	0	0
1800790	0	0
1800791	0	0
1800792	0	0
1800793	0	0
1800794	0	0
1800795	0	0
1800796	0	0
1800797	0	0
1800798	0	0
1800799	0	0
1800800	0	0
1800801	0	0
1800802	0	0
1800803	0	0
1800804	0	0
1800805	0	0
1800806	0	0
1800807	0	0
1800808	0	0
1800809	0	0
1800810	0	0
1800811	0	0
1800812	0	0
1800813	0	0
1800814	0	0
1800815	0	0
1800816	0	0
1800817	0	0
1800818	0	0
1800819	0	0
1800820	0	0
1800821	0	0
1800822	0	0
1800823	0	0
1800824	0	0
1800825	0	0
1800826	0	0
1800827	0	0
1800828	0	0
1800829	0	0
1800830	0	0
1800831	0	0
1800832	0	0
1800833	0	0
1800834	0	0
1800835	0	0
1800836	0	0
1800837	0	0
1800838	0	0
1800839	0	0
1800840	0	0
1800841	0	0
1800842	0	0
1800843	0	0
1800844	0	0
1800845	0	0
1800846	0	0
1800847	0	0
1800848	0	0
1800849	0	0
1800850	0	0
1800851	0	0
1800852	0	0
1800853	0	0
1800854	0	0
1800855	0	0
1800856	0	0
1800857	0	0
1800858	0	0
1800859	0	0
1800860	0	0
1800861	0	0
1800862	0	0
1800863	0	0
1800864	0	0
1800865	0	0
1800866	0	0
1800867	0	0
1800868	0	0
1800869	0	0
1800870	0	0
1800871	0	0
1800872	0	0
1800873	0	0
1800874	0	0
1800875	0	0
1800876	0	0
1800877	0	0
1800878	0	0
1800879	0	0
1800880	0	0
1800881	0	0
1800882	0	0
1800883	0	0
1800884	0	0
1800885	0	0
1800886	0	0
1800887	0	0
1800888	0	0
1800889	0	0
1800890	0	0
1800891	0	0
1800892	0	0
1800893	0	0
1800894	0	0
1800895	0	0
1800896	0	0
1800897	0	0
1800898	0	0
1800899	0	0
1800900	0	0
1800901	0	0
1800902	0	0
1800903	0	0
1800904	0	0
1800905	0	0
1800906	0	0
1800907	0	0
1800908	0	0
1800909	0	0
1800910	0	0
1800911	0	0
1800912	0	0
1800913	0	0
1800914	0	0
1800915	0	0
1800916	0	0
1800917	0	0
1800918	0	0
1800919	0	0
1800920	0	0
1800921	0	0
1800922	0	0
1800923	0	0
1800924	0	0
1800925	0	0
1800926	0	0
1800927	0	0
1800928	0	0
1800929	0	0
1800930	0	0
1800931	0	0
1800932	0	0
1800933	0	0
1800934	0	0
1800935	0	0
1800936	0	0
1800937	0	0
1800938	0	0
1800939	0	0
1800940	0	0
1800941	0	0
1800942	0	0
1800943	0	0
1800944	0	0
1800945	0	0
1800946	0	0
1800947	0	0
1800948	0	0
1800949	0	0
1800950	0	0
1800951	0	0
1800952	0	0
1800953	0	0
1800954	0	0
1800955	0	0
1800956	0	0
1800957	0	0
1800958	0	0
1800959	0	0
1800960	0	0
1800961	0	0
1800962	0	0
1800963	0	0
1800964	0	0
1800965	0	0
1800966	0	0
1800967	0	0
1800968	0	0
1800969	0	0
1800970	0	0
1800971	0	0
1800972	0	0
1800973	0	0
1800974	0	0
1800975	0	0
1800976	0	0
1800977	0	0
1800978	0	0
1800979	0	0
1800980	0	0
1800981	0	0
1800982	0	0
1800983	0	0
1800984	0	0
1800985	0	0
1800986	0	0
1800987	0	0
1800988	0	0
1800989	0	0
1800990	0	0
1800991	0	0
1800992	0	0
1800993	0	0
1800994	0	0
1800995	0	0
1800996	0	0
1800997	0	0
1800998	0	0
1800999	0	0
1801000	0	0
1801001	0	0
1801002	0	0
1801003	0	0
1801004	0	0
1801005	0	0
1801006	0	0
1801007	0	0
1801008	0	0
1801009	0	0
1801010	0	0
1801011	0	0
1801012	0	0
1801013	0	0
1801014	0	0
1801015	0	0
1801016	0	0
1801017	0	0
1801018	0	0
1801019	0	0
1801020	0	0
1801021	0	0
1801022	0	0
1801023	0	0
1801024	0	0
1801025	0	0
1801026	0	0
1801027	0	0
1801028	0	0
1801029	0	0
1801030	0	0
1801031	0	0
1801032	0	0
1801033	0	0
1801034	0	0
1801035	0	0
1801036	0	0
1801037	0	0
1801038	0	0
1801039	0	0
1801040	0	0
1801041	0	0
1801042	0	0
1801043	0	0
1801044	0	0
1801045	0	0
1801046	0	0
1801047	0	0
1801048	0	0
1801049	0	0
1801050	0	0
1801051	0	0
1801052	0	0
1801053	0	0
1801054	0	0
1801055	0	0
1801056	0	0
1801057	0	0
1801058	0	0
1801059	0	0
1801060	0	0
1801061	0	0
1801062	0	0
1801063	0	0
1801064	0	0
1801065	0	0
1801066	0	0
1801067	0	0
1801068	0	0
1801069	0	0
1801070	0	0
1801071	0	0
1801072	0	0
1801073	0	0
1801074	0	0
1801075	0	0
1801076	0	0
1801077	0	0
1801078	0	0
1801079	0	0
1801080	0	0
1801081	0	0
1801082	0	0
1801083	0	0
1801084	0	0
1801085	0	0
1801086	0	0
1801087	0	0
1801088	0	0
1801089	0	0
1801090	0	0
1801091	0	0
1801092	0	0
1801093	0	0
1801094	0	0
1801095	0	0
1801096	0	0
1801097	0	0
1801098	0	0
1801099	0	0
1801100	0	0
1801101	0	0
1801102	0	0
1801103	0	0
1801104	0	0
1801105	0	0
1801106	0	0
1801107	0	0
1801108	0	0
1801109	0	0
1801110	0	0
1801111	0	0
1801112	0	0
1801113	0	0
1801114	0	0
1801115	0	0
1801116	0	0
1801117	0	0
1801118	0	0
1801119	0	0
1801120	0	0
1801121	0	0
1801122	0	0
1801123	0	0
1801124	0	0
1801125	0	0
1801126	0	0
1801127	0	0
1801128	0	0
1801129	0	0
1801130	0	0
1801131	0	0
1801132	0	0
1801133	0	0
1801134	0	0
1801135	0	0
1801136	0	0
1801137	0	0
1801138	0	0
1801139	0	0
1801140	0	0
1801141	0	0
1801142	0	0
1801143	0	0
1801144	0	0
1801145	0	0
1801146	0	0
1801147	0	0
1801148	0	0
1801149	0	0
1801150	0	0
1801151	0	0
1801152	0	0
1801153	0	0
1801154	0	0
1801155	0	0
1801156	0	0
1801157	0	0
1801158	0	0
1801159	0	0
1801160	0	0
1801161	0	0
1801162	0	0
1801163	0	0
1801164	0	0
1801165	0	0
1801166	0	0
1801167	0	0
1801168	0	0
1801169	0	0
1801170	0	0
1801171	0	0
1801172	0	0
1801173	0	0
1801174	0	0
1801175	0	0
1801176	0	0
1801177	0	0
1801178	0	0
1801179	0	0
1801180	0	0
1801181	0	0
1801182	0	0
1801183	0	0
1801184	0	0
1801185	0	0
1801186	0	0
1801187	0	0
1801188	0	0
1801189	0	0
1801190	0	0
1801191	0	0
1801192	0	0
1801193	0	0
1801194	0	0
1801195	0	0
1801196	0	0
1801197	0	0
1801198	0	0
1801199	0	0
1801200	0	0
1801201	0	0
1801202	0	0
1801203	0	0
1801204	0	0
1801205	0	0
1801206	0	0
1801207	0	0
1801208	0	0
1801209	0	0
1801210	0	0
1801211	0	0
1801212	0	0
1801213	0	0
1801214	0	0
1801215	0	0
1801216	0	0
1801217	0	0
1801218	0	0
1801219	0	0
1801220	0	0
1801221	0	0
1801222	0	0
1801223	0	0
1801224	0	0
1801225	0	0
1801226	0	0
1801227	0	0
1801228	0	0
1801229	0	0
1801230	0	0
1801231	0	0
1801232	0	0
1801233	0	0
1801234	0	0
1801235	0	0
1801236	0	0
1801237	0	0
1801238	0	0
1801239	0	0
1801240	0	0
1801241	0	0
1801242	0	0
1801243	0	0
1801244	0	0
1801245	0	0
1801246	0	0
1801247	0	0
1801248	0	0
1801249	0	0
1801250	0	0
1801251	0	0
1801252	0	0
1801253	0	0
1801254	0	0
1801255	0	0
1801256	0	0
1801257	0	0
1801258	0	0
1801259	0	0
1801260	0	0
1801261	0	0
1801262	0	0
1801263	0	0
1801264	0	0
1801265	0	0
1801266	0	0
1801267	0	0
1801268	0	0
1801269	0	0
1801270	0	0
1801271	0	0
1801272	0	0
1801273	0	0
1801274	0	0
1801275	0	0
1801276	0	0
1801277	0	0
1801278	0	0
1801279	0	0
1801280	0	0
1801281	0	0
1801282	0	0
1801283	0	0
1801284	0	0
1801285	0	0
1801286	0	0
1801287	0	0
1801288	0	0
1801289	0	0
1801290	0	0
1801291	0	0
1801292	0	0
1801293	0	0
1801294	0	0
1801295	0	0
1801296	0	0
1801297	0	0
1801298	0	0
1801299	0	0
1801300	0	0
1801301	0	0
1801302	0	0
1801303	0	0
1801304	0	0
1801305	0	0
1801306	0	0
1801307	0	0
1801308	0	0
1801309	0	0
1801310	0	0
1801311	0	0
1801312	0	0
1801313	0	0
1801314	0	0
1801315	0	0
1801316	0	0
1801317	0	0
1801318	0	0
1801319	0	0
1801320	0	0
1801321	0	0
1801322	0	0
1801323	0	0
1801324	0	0
1801325	0	0
1801326	0	0
1801327	0	0
1801328	0	0
1801329	0	0
1801330	0	0
1801331	0	0
1801332	0	0
1801333	0	0
1801334	0	0
1801335	0	0
1801336	0	0
1801337	0	0
1801338	0	0
1801339	0	0
1801340	0	0
1801341	0	0
1801342	0	0
1801343	0	0
1801344	0	0
1801345	0	0
1801346	0	0
1801347	0	0
1801348	0	0
1801349	0	0
1801350	0	0
1801351	0	0
1801352	0	0
1801353	0	0
1801354	0	0
1801355	0	0
1801356	0	0
1801357	0	0
1801358	0	0
1801359	0	0
1801360	0	0
1801361	0	0
1801362	0	0
1801363	0	0
1801364	0	0
1801365	0	0
1801366	0	0
1801367	0	0
1801368	0	0
1801369	0	0
1801370	0	0
1801371	0	0
1801372	0	0
1801373	0	0
1801374	0	0
1801375	0	0
1801376	0	0
1801377	0	0
1801378	0	0
1801379	0	0
1801380	0	0
1801381	0	0
1801382	0	0
1801383	0	0
1801384	0	0
1801385	0	0
1801386	0	0
1801387	0	0
1801388	0	0
1801389	0	0
1801390	0	0
1801391	0	0
1801392	0	0
1801393	0	0
1801394	0	0
1801395	0	0
1801396	0	0
1801397	0	0
1801398	0	0
1801399	0	0
1801400	0	0
1801401	0	0
1801402	0	0
1801403	0	0
1801404	0	0
1801405	0	0
1801406	0	0
1801407	0	0
1801408	0	0
1801409	0	0
1801410	0	0
1801411	0	0
1801412	0	0
1801413	0	0
1801414	0	0
1801415	0	0
1801416	0	0
1801417	0	0
1801418	0	0
1801419	0	0
1801420	0	0
1801421	0	0
1801422	0	0
1801423	0	0
1801424	0	0
1801425	0	0
1801426	0	0
1801427	0	0
1801428	0	0
1801429	0	0
1801430	0	0
1801431	0	0
1801432	0	0
1801433	0	0
1801434	0	0
1801435	0	0
1801436	0	0
1801437	0	0
1801438	0	0
1801439	0	0
1801440	0	0
1801441	0	0
1801442	0	0
1801443	0	0
1801444	0	0
1801445	0	0
1801446	0	0
1801447	0	0
1801448	0	0
1801449	0	0
1801450	0	0
1801451	0	0
1801452	0	0
1801453	0	0
1801454	0	0
1801455	0	0
1801456	0	0
1801457	0	0
1801458	0	0
1801459	0	0
1801460	0	0
1801461	0	0
1801462	0	0
1801463	0	0
1801464	0	0
1801465	0	0
1801466	0	0
1801467	0	0
1801468	0	0
1801469	0	0
1801470	0	0
1801471	0	0
1801472	0	0
1801473	0	0
1801474	0	0
1801475	0	0
1801476	0	0
1801477	0	0
1801478	0	0
1801479	0	0
1801480	0	0
1801481	0	0
1801482	0	0
1801483	0	0
1801484	0	0
1801485	0	0
1801486	0	0
1801487	0	0
1801488	0	0
1801489	0	0
1801490	0	0
1801491	0	0
1801492	0	0
1801493	0	0
1801494	0	0
1801495	0	0
1801496	0	0
1801497	0	0
1801498	0	0
1801499	0	0
1801500	0	0
1801501	0	0
1801502	0	0
1801503	0	0
1801504	0	0
1801505	0	0
1801506	0	0
1801507	0	0
1801508	0	0
1801509	0	0
1801510	0	0
1801511	0	0
1801512	0	0
1801513	0	0
1801514	0	0
1801515	0	0
1801516	0	0
1801517	0	0
1801518	0	0
1801519	0	0
1801520	0	0
1801521	0	0
1801522	0	0
1801523	0	0
1801524	0	0
1801525	0	0
1801526	0	0
1801527	0	0
1801528	0	0
1801529	0	0
1801530	0	0
1801531	0	0
1801532	0	0
1801533	0	0
1801534	0	0
1801535	0	0
1801536	0	0
1801537	0	0
1801538	0	0
1801539	0	0
1801540	0	0
1801541	0	0
1801542	0	0
1801543	0	0
1801544	0	0
1801545	0	0
1801546	0	0
1801547	0	0
1801548	0	0
1801549	0	0
1801550	0	0
1801551	0	0
1801552	0	0
1801553	0	0
1801554	0	0
1801555	0	0
1801556	0	0
1801557	0	0
1801558	0	0
1801559	0	0
1801560	0	0
1801561	0	0
1801562	0	0
1801563	0	0
1801564	0	0
1801565	0	0
1801566	0	0
1801567	0	0
1801568	0	0
1801569	0	0
1801570	0	0
1801571	0	0
1801572	0	0
1801573	0	0
1801574	0	0
1801575	0	0
1801576	0	0
1801577	0	0
1801578	0	0
1801579	0	0
1801580	0	0
1801581	0	0
1801582	0	0
1801583	0	0
1801584	0	0
1801585	0	0
1801586	0	0
1801587	0	0
1801588	0	0
1801589	0	0
1801590	0	0
1801591	0	0
1801592	0	0
1801593	0	0
1801594	0	0
1801595	0	0
1801596	0	0
1801597	0	0
1801598	0	0
1801599	0	0
1801600	0	0
1801601	0	0
1801602	0	0
1801603	0	0
1801604	0	0
1801605	0	0
1801606	0	0
1801607	0	0
1801608	0	0
1801609	0	0
1801610	0	0
1801611	0	0
1801612	0	0
1801613	0	0
1801614	0	0
1801615	0	0
1801616	0	0
1801617	0	0
1801618	0	0
1801619	0	0
1801620	0	0
1801621	0	0
1801622	0	0
1801623	0	0
1801624	0	0
1801625	0	0
1801626	0	0
1801627	0	0
1801628	0	0
1801629	0	0
1801630	0	0
1801631	0	0
1801632	0	0
1801633	0	0
1801634	0	0
1801635	0	0
1801636	0	0
1801637	0	0
1801638	0	0
1801639	0	0
1801640	0	0
1801641	0	0
1801642	0	0
1801643	0	0
1801644	0	0
1801645	0	0
1801646	0	0
1801647	0	0
1801648	0	0
1801649	0	0
1801650	0	0
1801651	0	0
1801652	0	0
1801653	0	0
1801654	0	0
1801655	0	0
1801656	0	0
1801657	0	0
1801658	0	0
1801659	0	0
1801660	0	0
1801661	0	0
1801662	0	0
1801663	0	0
1801664	0	0
1801665	0	0
1801666	0	0
1801667	0	0
1801668	0	0
1801669	0	0
1801670	0	0
1801671	0	0
1801672	0	0
1801673	0	0
1801674	0	0
1801675	0	0
1801676	0	0
1801677	0	0
1801678	0	0
1801679	0	0
1801680	0	0
1801681	0	0
1801682	0	0
1801683	0	0
1801684	0	0
1801685	0	0
1801686	0	0
1801687	0	0
1801688	0	0
1801689	0	0
1801690	0	0
1801691	0	0
1801692	0	0
1801693	0	0
1801694	0	0
1801695	0	0
1801696	0	0
1801697	0	0
1801698	0	0
1801699	0	0
1801700	0	0
1801701	0	0
1801702	0	0
1801703	0	0
1801704	0	0
1801705	0	0
1801706	0	0
1801707	0	0
1801708	0	0
1801709	0	0
1801710	0	0
1801711	0	0
1801712	0	0
1801713	0	0
1801714	0	0
1801715	0	0
1801716	0	0
1801717	0	0
1801718	0	0
1801719	0	0
1801720	0	0
1801721	0	0
1801722	0	0
1801723	0	0
1801724	0	0
1801725	0	0
1801726	0	0
1801727	0	0
1801728	0	0
1801729	0	0
1801730	0	0
1801731	0	0
1801732	0	0
1801733	0	0
1801734	0	0
1801735	0	0
1801736	0	0
1801737	0	0
1801738	0	0
1801739	0	0
1801740	0	0
1801741	0	0
1801742	0	0
1801743	0	0
1801744	0	0
1801745	0	0
1801746	0	0
1801747	0	0
1801748	0	0
1801749	0	0
1801750	0	0
1801751	0	0
1801752	0	0
1801753	0	0
1801754	0	0
1801755	0	0
1801756	0	0
1801757	0	0
1801758	0	0
1801759	0	0
1801760	0	0
1801761	0	0
1801762	0	0
1801763	0	0
1801764	0	0
1801765	0	0
1801766	0	0
1801767	0	0
1801768	0	0
1801769	0	0
1801770	0	0
1801771	0	0
1801772	0	0
1801773	0	0
1801774	0	0
1801775	0	0
1801776	0	0
1801777	0	0
1801778	0	0
1801779	0	0
1801780	0	0
1801781	0	0
1801782	0	0
1801783	0	0
1801784	0	0
1801785	0	0
1801786	0	0
1801787	0	0
1801788	0	0
1801789	0	0
1801790	0	0
1801791	0	0
1801792	0	0
1801793	0	0
1801794	0	0
1801795	0	0
1801796	0	0
1801797	0	0
1801798	0	0
1801799	0	0
1801800	0	0
1801801	0	0
1801802	0	0
1801803	0	0
1801804	0	0
1801805	0	0
1801806	0	0
1801807	0	0
1801808	0	0
1801809	0	0
1801810	0	0
1801811	0	0
1801812	0	0
1801813	0	0
1801814	0	0
1801815	0	0
1801816	0	0
1801817	0	0
1801818	0	0
1801819	0	0
1801820	0	0
1801821	0	0
1801822	0	0
1801823	0	0
1801824	0	0
1801825	0	0
1801826	0	0
1801827	0	0
1801828	0	0
1801829	0	0
1801830	0	0
1801831	0	0
1801832	0	0
1801833	0	0
1801834	0	0
1801835	0	0
1801836	0	0
1801837	0	0
1801838	0	0
1801839	0	0
1801840	0	0
1801841	0	0
1801842	0	0
1801843	0	0
1801844	0	0
1801845	0	0
1801846	0	0
1801847	0	0
1801848	0	0
1801849	0	0
1801850	0	0
1801851	0	0
1801852	0	0
1801853	0	0
1801854	0	0
1801855	0	0
1801856	0	0
1801857	0	0
1801858	0	0
1801859	0	0
1801860	0	0
1801861	0	0
1801862	0	0
1801863	0	0
1801864	0	0
1801865	0	0
1801866	0	0
1801867	0	0
1801868	0	0
1801869	0	0
1801870	0	0
1801871	0	0
1801872	0	0
1801873	0	0
1801874	0	0
1801875	0	0
1801876	0	0
1801877	0	0
1801878	0	0
1801879	0	0
1801880	0	0
1801881	0	0
1801882	0	0
1801883	0	0
1801884	0	0
1801885	0	0
1801886	0	0
1801887	0	0
1801888	0	0
1801889	0	0
1801890	0	0
1801891	0	0
1801892	0	0
1801893	0	0
1801894	0	0
1801895	0	0
1801896	0	0
1801897	0	0
1801898	0	0
1801899	0	0
1801900	0	0
1801901	0	0
1801902	0	0
1801903	0	0
1801904	0	0
1801905	0	0
1801906	0	0
1801907	0	0
1801908	0	0
1801909	0	0
1801910	0	0
1801911	0	0
1801912	0	0
1801913	0	0
1801914	0	0
1801915	0	0
1801916	0	0
1801917	0	0
1801918	0	0
1801919	0	0
1801920	0	0
1801921	0	0
1801922	0	0
1801923	0	0
1801924	0	0
1801925	0	0
1801926	0	0
1801927	0	0
1801928	0	0
1801929	0	0
1801930	0	0
1801931	0	0
1801932	0	0
1801933	0	0
1801934	0	0
1801935	0	0
1801936	0	0
1801937	0	0
1801938	0	0
1801939	0	0
1801940	0	0
1801941	0	0
1801942	0	0
1801943	0	0
1801944	0	0
1801945	0	0
1801946	0	0
1801947	0	0
1801948	0	0
1801949	0	0
1801950	0	0
1801951	0	0
1801952	0	0
1801953	0	0
1801954	0	0
1801955	0	0
1801956	0	0
1801957	0	0
1801958	0	0
1801959	0	0
1801960	0	0
1801961	0	0
1801962	0	0
1801963	0	0
1801964	0	0
1801965	0	0
1801966	0	0
1801967	0	0
1801968	0	0
1801969	0	0
1801970	0	0
1801971	0	0
1801972	0	0
1801973	0	0
1801974	0	0
1801975	0	0
1801976	0	0
1801977	0	0
1801978	0	0
1801979	0	0
1801980	0	0
1801981	0	0
1801982	0	0
1801983	0	0
1801984	0	0
1801985	0	0
1801986	0	0
1801987	0	0
1801988	0	0
1801989	0	0
1801990	0	0
1801991	0	0
1801992	0	0
1801993	0	0
1801994	0	0
1801995	0	0
1801996	0	0
1801997	0	0
1801998	0	0
1801999	0	0
1802000	0	0
1802001	0	0
1802002	0	0
1802003	0	0
1802004	0	0
1802005	0	0
1802006	0	0
1802007	0	0
1802008	0	0
1802009	0	0
1802010	0	0
1802011	0	0
1802012	0	0
1802013	0	0
1802014	0	0
1802015	0	0
1802016	0	0
1802017	0	0
1802018	0	0
1802019	0	0
1802020	0	0
1802021	0	0
1802022	0	0
1802023	0	0
1802024	0	0
1802025	0	0
1802026	0	0
1802027	0	0
1802028	0	0
1802029	0	0
1802030	0	0
1802031	0	0
1802032	0	0
1802033	0	0
1802034	0	0
1802035	0	0
1802036	0	0
1802037	0	0
1802038	0	0
1802039	0	0
1802040	0	0
1802041	0	0
1802042	0	0
1802043	0	0
1802044	0	0
1802045	0	0
1802046	0	0
1802047	0	0
1802048	0	0
1802049	0	0
1802050	0	0
1802051	0	0
1802052	0	0
1802053	0	0
1802054	0	0
1802055	0	0
1802056	0	0
1802057	0	0
1802058	0	0
1802059	0	0
1802060	0	0
1802061	0	0
1802062	0	0
1802063	0	0
1802064	0	0
1802065	0	0
1802066	0	0
1802067	0	0
1802068	0	0
1802069	0	0
1802070	0	0
1802071	0	0
1802072	0	0
1802073	0	0
1802074	0	0
1802075	0	0
1802076	0	0
1802077	0	0
1802078	0	0
1802079	0	0
