CYCLE	out_0.0	in_0.0
398031	0	0
398032	0	0
398033	0	0
398034	0	0
398035	0	0
398036	0	0
398037	0	0
398038	0	0
398039	0	0
398040	0	0
398041	0	0
398042	0	0
398043	0	0
398044	0	0
398045	0	0
398046	0	0
398047	0	0
398048	0	0
398049	0	0
398050	0	0
398051	0	0
398052	0	0
398053	0	0
398054	0	0
398055	0	0
398056	0	0
398057	0	0
398058	0	0
398059	0	0
398060	0	0
398061	0	0
398062	0	0
398063	0	0
398064	0	0
398065	0	0
398066	0	0
398067	0	0
398068	0	0
398069	0	0
398070	0	0
398071	0	0
398072	0	0
398073	0	0
398074	0	0
398075	0	0
398076	0	0
398077	0	0
398078	0	0
398079	0	0
398080	0	0
398081	0	0
398082	0	0
398083	0	0
398084	0	0
398085	0	0
398086	0	0
398087	0	0
398088	0	0
398089	0	0
398090	0	0
398091	0	0
398092	0	0
398093	0	0
398094	0	0
398095	0	0
398096	0	0
398097	0	0
398098	0	0
398099	0	0
398100	0	0
398101	0	0
398102	0	0
398103	0	0
398104	0	0
398105	0	0
398106	0	0
398107	0	0
398108	0	0
398109	0	0
398110	0	0
398111	0	0
398112	0	0
398113	0	0
398114	0	0
398115	0	0
398116	0	0
398117	0	0
398118	0	0
398119	0	0
398120	0	0
398121	0	0
398122	0	0
398123	0	0
398124	0	0
398125	0	0
398126	0	0
398127	0	0
398128	0	0
398129	0	0
398130	0	0
398131	0	0
398132	0	0
398133	0	0
398134	0	0
398135	0	0
398136	0	0
398137	0	0
398138	0	0
398139	0	0
398140	0	0
398141	0	0
398142	0	0
398143	0	0
398144	0	0
398145	0	0
398146	0	0
398147	0	0
398148	0	0
398149	0	0
398150	0	0
398151	0	0
398152	0	0
398153	0	0
398154	0	0
398155	0	0
398156	0	0
398157	0	0
398158	0	0
398159	0	0
398160	0	0
398161	0	0
398162	0	0
398163	0	0
398164	0	0
398165	0	0
398166	0	0
398167	0	0
398168	0	0
398169	0	0
398170	0	0
398171	0	0
398172	0	0
398173	0	0
398174	0	0
398175	0	0
398176	0	0
398177	0	0
398178	0	0
398179	0	0
398180	0	0
398181	0	0
398182	0	0
398183	0	0
398184	0	0
398185	0	0
398186	0	0
398187	0	0
398188	0	0
398189	0	0
398190	0	0
398191	0	0
398192	0	0
398193	0	0
398194	0	0
398195	0	0
398196	0	0
398197	0	0
398198	0	0
398199	0	0
398200	0	0
398201	0	0
398202	0	0
398203	0	0
398204	0	0
398205	0	0
398206	0	0
398207	0	0
398208	0	0
398209	0	0
398210	0	0
398211	0	0
398212	0	0
398213	0	0
398214	0	0
398215	0	0
398216	0	0
398217	0	0
398218	0	0
398219	0	0
398220	0	0
398221	0	0
398222	0	0
398223	0	0
398224	0	0
398225	0	0
398226	0	0
398227	0	0
398228	0	0
398229	0	0
398230	0	0
398231	0	0
398232	0	0
398233	0	0
398234	0	0
398235	0	0
398236	0	0
398237	0	0
398238	0	0
398239	0	0
398240	0	0
398241	0	0
398242	0	0
398243	0	0
398244	0	0
398245	0	0
398246	0	0
398247	0	0
398248	0	0
398249	0	0
398250	0	0
398251	0	0
398252	0	0
398253	0	0
398254	0	0
398255	0	0
398256	0	0
398257	0	0
398258	0	0
398259	0	0
398260	0	0
398261	0	0
398262	0	0
398263	0	0
398264	0	0
398265	0	0
398266	0	0
398267	0	0
398268	0	0
398269	0	0
398270	0	0
398271	0	0
398272	0	0
398273	0	0
398274	0	0
398275	0	0
398276	0	0
398277	0	0
398278	0	0
398279	0	0
398280	0	0
398281	0	0
398282	0	0
398283	0	0
398284	0	0
398285	0	0
398286	0	0
398287	0	0
398288	0	0
398289	0	0
398290	0	0
398291	0	0
398292	0	0
398293	0	0
398294	0	0
398295	0	0
398296	0	0
398297	0	0
398298	0	0
398299	0	0
398300	0	0
398301	0	0
398302	0	0
398303	0	0
398304	0	0
398305	0	0
398306	0	0
398307	0	0
398308	0	0
398309	0	0
398310	0	0
398311	0	0
398312	0	0
398313	0	0
398314	0	0
398315	0	0
398316	0	0
398317	0	0
398318	0	0
398319	0	0
398320	0	0
398321	0	0
398322	0	0
398323	0	0
398324	0	0
398325	0	0
398326	0	0
398327	0	0
398328	0	0
398329	0	0
398330	0	0
398331	0	0
398332	0	0
398333	0	0
398334	0	0
398335	0	0
398336	0	0
398337	0	0
398338	0	0
398339	0	0
398340	0	0
398341	0	0
398342	0	0
398343	0	0
398344	0	0
398345	0	0
398346	0	0
398347	0	0
398348	0	0
398349	0	0
398350	0	0
398351	0	0
398352	0	0
398353	0	0
398354	0	0
398355	0	0
398356	0	0
398357	0	0
398358	0	0
398359	0	0
398360	0	0
398361	0	0
398362	0	0
398363	0	0
398364	0	0
398365	0	0
398366	0	0
398367	0	0
398368	0	0
398369	0	0
398370	0	0
398371	0	0
398372	0	0
398373	0	0
398374	0	0
398375	0	0
398376	0	0
398377	0	0
398378	0	0
398379	0	0
398380	0	0
398381	0	0
398382	0	0
398383	0	0
398384	0	0
398385	0	0
398386	0	0
398387	0	0
398388	0	0
398389	0	0
398390	0	0
398391	0	0
398392	0	0
398393	0	0
398394	0	0
398395	0	0
398396	0	0
398397	0	0
398398	0	0
398399	0	0
398400	0	0
398401	0	0
398402	0	0
398403	0	0
398404	0	0
398405	0	0
398406	0	0
398407	0	0
398408	0	0
398409	0	0
398410	0	0
398411	0	0
398412	0	0
398413	0	0
398414	0	0
398415	0	0
398416	0	0
398417	0	0
398418	0	0
398419	0	0
398420	0	0
398421	0	0
398422	0	0
398423	0	0
398424	0	0
398425	0	0
398426	0	0
398427	0	0
398428	0	0
398429	0	0
398430	0	0
398431	0	0
398432	0	0
398433	0	0
398434	0	0
398435	0	0
398436	0	0
398437	0	0
398438	0	0
398439	0	0
398440	0	0
398441	0	0
398442	0	0
398443	0	0
398444	0	0
398445	0	0
398446	0	0
398447	0	0
398448	0	0
398449	0	0
398450	0	0
398451	0	0
398452	0	0
398453	0	0
398454	0	0
398455	0	0
398456	0	0
398457	0	0
398458	0	0
398459	0	0
398460	0	0
398461	0	0
398462	0	0
398463	0	0
398464	0	0
398465	0	0
398466	0	0
398467	0	0
398468	0	0
398469	0	0
398470	0	0
398471	0	0
398472	0	0
398473	0	0
398474	0	0
398475	0	0
398476	0	0
398477	0	0
398478	0	0
398479	0	0
398480	0	0
398481	0	0
398482	0	0
398483	0	0
398484	0	0
398485	0	0
398486	0	0
398487	0	0
398488	0	0
398489	0	0
398490	0	0
398491	0	0
398492	0	0
398493	0	0
398494	0	0
398495	0	0
398496	0	0
398497	0	0
398498	0	0
398499	0	0
398500	0	0
398501	0	0
398502	0	0
398503	0	0
398504	0	0
398505	0	0
398506	0	0
398507	0	0
398508	0	0
398509	0	0
398510	0	0
398511	0	0
398512	0	0
398513	0	0
398514	0	0
398515	0	0
398516	0	0
398517	0	0
398518	0	0
398519	0	0
398520	0	0
398521	0	0
398522	0	0
398523	0	0
398524	0	0
398525	0	0
398526	0	0
398527	0	0
398528	0	0
398529	0	0
398530	0	0
398531	0	0
398532	0	0
398533	0	0
398534	0	0
398535	0	0
398536	0	0
398537	0	0
398538	0	0
398539	0	0
398540	0	0
398541	0	0
398542	0	0
398543	0	0
398544	0	0
398545	0	0
398546	0	0
398547	0	0
398548	0	0
398549	0	0
398550	0	0
398551	0	0
398552	0	0
398553	0	0
398554	0	0
398555	0	0
398556	0	0
398557	0	0
398558	0	0
398559	0	0
398560	0	0
398561	0	0
398562	0	0
398563	0	0
398564	0	0
398565	0	0
398566	0	0
398567	0	0
398568	0	0
398569	0	0
398570	0	0
398571	0	0
398572	0	0
398573	0	0
398574	0	0
398575	0	0
398576	0	0
398577	0	0
398578	0	0
398579	0	0
398580	0	0
398581	0	0
398582	0	0
398583	0	0
398584	0	0
398585	0	0
398586	0	0
398587	0	0
398588	0	0
398589	0	0
398590	0	0
398591	0	0
398592	0	0
398593	0	0
398594	0	0
398595	0	0
398596	0	0
398597	0	0
398598	0	0
398599	0	0
398600	0	0
398601	0	0
398602	0	0
398603	0	0
398604	0	0
398605	0	0
398606	0	0
398607	0	0
398608	0	0
398609	0	0
398610	0	0
398611	0	0
398612	0	0
398613	0	0
398614	0	0
398615	0	0
398616	0	0
398617	0	0
398618	0	0
398619	0	0
398620	0	0
398621	0	0
398622	0	0
398623	0	0
398624	0	0
398625	0	0
398626	0	0
398627	0	0
398628	0	0
398629	0	0
398630	0	0
398631	0	0
398632	0	0
398633	0	0
398634	0	0
398635	0	0
398636	0	0
398637	0	0
398638	0	0
398639	0	0
398640	0	0
398641	0	0
398642	0	0
398643	0	0
398644	0	0
398645	0	0
398646	0	0
398647	0	0
398648	0	0
398649	0	0
398650	0	0
398651	0	0
398652	0	0
398653	0	0
398654	0	0
398655	0	0
398656	0	0
398657	0	0
398658	0	0
398659	0	0
398660	0	0
398661	0	0
398662	0	0
398663	0	0
398664	0	0
398665	0	0
398666	0	0
398667	0	0
398668	0	0
398669	0	0
398670	0	0
398671	0	0
398672	0	0
398673	0	0
398674	0	0
398675	0	0
398676	0	0
398677	0	0
398678	0	0
398679	0	0
398680	0	0
398681	0	0
398682	0	0
398683	0	0
398684	0	0
398685	0	0
398686	0	0
398687	0	0
398688	0	0
398689	0	0
398690	0	0
398691	0	0
398692	0	0
398693	0	0
398694	0	0
398695	0	0
398696	0	0
398697	0	0
398698	0	0
398699	0	0
398700	0	0
398701	0	0
398702	0	0
398703	0	0
398704	0	0
398705	0	0
398706	0	0
398707	0	0
398708	0	0
398709	0	0
398710	0	0
398711	0	0
398712	0	0
398713	0	0
398714	0	0
398715	0	0
398716	0	0
398717	0	0
398718	0	0
398719	0	0
398720	0	0
398721	0	0
398722	0	0
398723	0	0
398724	0	0
398725	0	0
398726	0	0
398727	0	0
398728	0	0
398729	0	0
398730	0	0
398731	0	0
398732	0	0
398733	0	0
398734	0	0
398735	0	0
398736	0	0
398737	0	0
398738	0	0
398739	0	0
398740	0	0
398741	0	0
398742	0	0
398743	0	0
398744	0	0
398745	0	0
398746	0	0
398747	0	0
398748	0	0
398749	0	0
398750	0	0
398751	0	0
398752	0	0
398753	0	0
398754	0	0
398755	0	0
398756	0	0
398757	0	0
398758	0	0
398759	0	0
398760	0	0
398761	0	0
398762	0	0
398763	0	0
398764	0	0
398765	0	0
398766	0	0
398767	0	0
398768	0	0
398769	0	0
398770	0	0
398771	0	0
398772	0	0
398773	0	0
398774	0	0
398775	0	0
398776	0	0
398777	0	0
398778	0	0
398779	0	0
398780	0	0
398781	0	0
398782	0	0
398783	0	0
398784	0	0
398785	0	0
398786	0	0
398787	0	0
398788	0	0
398789	0	0
398790	0	0
398791	0	0
398792	0	0
398793	0	0
398794	0	0
398795	0	0
398796	0	0
398797	0	0
398798	0	0
398799	0	0
398800	0	0
398801	0	0
398802	0	0
398803	0	0
398804	0	0
398805	0	0
398806	0	0
398807	0	0
398808	0	0
398809	0	0
398810	0	0
398811	0	0
398812	0	0
398813	0	0
398814	0	0
398815	0	0
398816	0	0
398817	0	0
398818	0	0
398819	0	0
398820	0	0
398821	0	0
398822	0	0
398823	0	0
398824	0	0
398825	0	0
398826	0	0
398827	0	0
398828	0	0
398829	0	0
398830	0	0
398831	0	0
398832	0	0
398833	0	0
398834	0	0
398835	0	0
398836	0	0
398837	0	0
398838	0	0
398839	0	0
398840	0	0
398841	0	0
398842	0	0
398843	0	0
398844	0	0
398845	0	0
398846	0	0
398847	0	0
398848	0	0
398849	0	0
398850	0	0
398851	0	0
398852	0	0
398853	0	0
398854	0	0
398855	0	0
398856	0	0
398857	0	0
398858	0	0
398859	0	0
398860	0	0
398861	0	0
398862	0	0
398863	0	0
398864	0	0
398865	0	0
398866	0	0
398867	0	0
398868	0	0
398869	0	0
398870	0	0
398871	0	0
398872	0	0
398873	0	0
398874	0	0
398875	0	0
398876	0	0
398877	0	0
398878	0	0
398879	0	0
398880	0	0
398881	0	0
398882	0	0
398883	0	0
398884	0	0
398885	0	0
398886	0	0
398887	0	0
398888	0	0
398889	0	0
398890	0	0
398891	0	0
398892	0	0
398893	0	0
398894	0	0
398895	0	0
398896	0	0
398897	0	0
398898	0	0
398899	0	0
398900	0	0
398901	0	0
398902	0	0
398903	0	0
398904	0	0
398905	0	0
398906	0	0
398907	0	0
398908	0	0
398909	0	0
398910	0	0
398911	0	0
398912	0	0
398913	0	0
398914	0	0
398915	0	0
398916	0	0
398917	0	0
398918	0	0
398919	0	0
398920	0	0
398921	0	0
398922	0	0
398923	0	0
398924	0	0
398925	0	0
398926	0	0
398927	0	0
398928	0	0
398929	0	0
398930	0	0
398931	0	0
398932	0	0
398933	0	0
398934	0	0
398935	0	0
398936	0	0
398937	0	0
398938	0	0
398939	0	0
398940	0	0
398941	0	0
398942	0	0
398943	0	0
398944	0	0
398945	0	0
398946	0	0
398947	0	0
398948	0	0
398949	0	0
398950	0	0
398951	0	0
398952	0	0
398953	0	0
398954	0	0
398955	0	0
398956	0	0
398957	0	0
398958	0	0
398959	0	0
398960	0	0
398961	0	0
398962	0	0
398963	0	0
398964	0	0
398965	0	0
398966	0	0
398967	0	0
398968	0	0
398969	0	0
398970	0	0
398971	0	0
398972	0	0
398973	0	0
398974	0	0
398975	0	0
398976	0	0
398977	0	0
398978	0	0
398979	0	0
398980	0	0
398981	0	0
398982	0	0
398983	0	0
398984	0	0
398985	0	0
398986	0	0
398987	0	0
398988	0	0
398989	0	0
398990	0	0
398991	0	0
398992	0	0
398993	0	0
398994	0	0
398995	0	0
398996	0	0
398997	0	0
398998	0	0
398999	0	0
399000	0	0
399001	0	0
399002	0	0
399003	0	0
399004	0	0
399005	0	0
399006	0	0
399007	0	0
399008	0	0
399009	0	0
399010	0	0
399011	0	0
399012	0	0
399013	0	0
399014	0	0
399015	0	0
399016	0	0
399017	0	0
399018	0	0
399019	0	0
399020	0	0
399021	0	0
399022	0	0
399023	0	0
399024	0	0
399025	0	0
399026	0	0
399027	0	0
399028	0	0
399029	0	0
399030	0	0
399031	0	0
399032	0	0
399033	0	0
399034	0	0
399035	0	0
399036	0	0
399037	0	0
399038	0	0
399039	0	0
399040	0	0
399041	0	0
399042	0	0
399043	0	0
399044	0	0
399045	0	0
399046	0	0
399047	0	0
399048	0	0
399049	0	0
399050	0	0
399051	0	0
399052	0	0
399053	0	0
399054	0	0
399055	0	0
399056	0	0
399057	0	0
399058	0	0
399059	0	0
399060	0	0
399061	0	0
399062	0	0
399063	0	0
399064	0	0
399065	0	0
399066	0	0
399067	0	0
399068	0	0
399069	0	0
399070	0	0
399071	0	0
399072	0	0
399073	0	0
399074	0	0
399075	0	0
399076	0	0
399077	0	0
399078	0	0
399079	0	0
399080	0	0
399081	0	0
399082	0	0
399083	0	0
399084	0	0
399085	0	0
399086	0	0
399087	0	0
399088	0	0
399089	0	0
399090	0	0
399091	0	0
399092	0	0
399093	0	0
399094	0	0
399095	0	0
399096	0	0
399097	0	0
399098	0	0
399099	0	0
399100	0	0
399101	0	0
399102	0	0
399103	0	0
399104	0	0
399105	0	0
399106	0	0
399107	0	0
399108	0	0
399109	0	0
399110	0	0
399111	0	0
399112	0	0
399113	0	0
399114	0	0
399115	0	0
399116	0	0
399117	0	0
399118	0	0
399119	0	0
399120	0	0
399121	0	0
399122	0	0
399123	0	0
399124	0	0
399125	0	0
399126	0	0
399127	0	0
399128	0	0
399129	0	0
399130	0	0
399131	0	0
399132	0	0
399133	0	0
399134	0	0
399135	0	0
399136	0	0
399137	0	0
399138	0	0
399139	0	0
399140	0	0
399141	0	0
399142	0	0
399143	0	0
399144	0	0
399145	0	0
399146	0	0
399147	0	0
399148	0	0
399149	0	0
399150	0	0
399151	0	0
399152	0	0
399153	0	0
399154	0	0
399155	0	0
399156	0	0
399157	0	0
399158	0	0
399159	0	0
399160	0	0
399161	0	0
399162	0	0
399163	0	0
399164	0	0
399165	0	0
399166	0	0
399167	0	0
399168	0	0
399169	0	0
399170	0	0
399171	0	0
399172	0	0
399173	0	0
399174	0	0
399175	0	0
399176	0	0
399177	0	0
399178	0	0
399179	0	0
399180	0	0
399181	0	0
399182	0	0
399183	0	0
399184	0	0
399185	0	0
399186	0	0
399187	0	0
399188	0	0
399189	0	0
399190	0	0
399191	0	0
399192	0	0
399193	0	0
399194	0	0
399195	0	0
399196	0	0
399197	0	0
399198	0	0
399199	0	0
399200	0	0
399201	0	0
399202	0	0
399203	0	0
399204	0	0
399205	0	0
399206	0	0
399207	0	0
399208	0	0
399209	0	0
399210	0	0
399211	0	0
399212	0	0
399213	0	0
399214	0	0
399215	0	0
399216	0	0
399217	0	0
399218	0	0
399219	0	0
399220	0	0
399221	0	0
399222	0	0
399223	0	0
399224	0	0
399225	0	0
399226	0	0
399227	0	0
399228	0	0
399229	0	0
399230	0	0
399231	0	0
399232	0	0
399233	0	0
399234	0	0
399235	0	0
399236	0	0
399237	0	0
399238	0	0
399239	0	0
399240	0	0
399241	0	0
399242	0	0
399243	0	0
399244	0	0
399245	0	0
399246	0	0
399247	0	0
399248	0	0
399249	0	0
399250	0	0
399251	0	0
399252	0	0
399253	0	0
399254	0	0
399255	0	0
399256	0	0
399257	0	0
399258	0	0
399259	0	0
399260	0	0
399261	0	0
399262	0	0
399263	0	0
399264	0	0
399265	0	0
399266	0	0
399267	0	0
399268	0	0
399269	0	0
399270	0	0
399271	0	0
399272	0	0
399273	0	0
399274	0	0
399275	0	0
399276	0	0
399277	0	0
399278	0	0
399279	0	0
399280	0	0
399281	0	0
399282	0	0
399283	0	0
399284	0	0
399285	0	0
399286	0	0
399287	0	0
399288	0	0
399289	0	0
399290	0	0
399291	0	0
399292	0	0
399293	0	0
399294	0	0
399295	0	0
399296	0	0
399297	0	0
399298	0	0
399299	0	0
399300	0	0
399301	0	0
399302	0	0
399303	0	0
399304	0	0
399305	0	0
399306	0	0
399307	0	0
399308	0	0
399309	0	0
399310	0	0
399311	0	0
399312	0	0
399313	0	0
399314	0	0
399315	0	0
399316	0	0
399317	0	0
399318	0	0
399319	0	0
399320	0	0
399321	0	0
399322	0	0
399323	0	0
399324	0	0
399325	0	0
399326	0	0
399327	0	0
399328	0	0
399329	0	0
399330	0	0
399331	0	0
399332	0	0
399333	0	0
399334	0	0
399335	0	0
399336	0	0
399337	0	0
399338	0	0
399339	0	0
399340	0	0
399341	0	0
399342	0	0
399343	0	0
399344	0	0
399345	0	0
399346	0	0
399347	0	0
399348	0	0
399349	0	0
399350	0	0
399351	0	0
399352	0	0
399353	0	0
399354	0	0
399355	0	0
399356	0	0
399357	0	0
399358	0	0
399359	0	0
399360	0	0
399361	0	0
399362	0	0
399363	0	0
399364	0	0
399365	0	0
399366	0	0
399367	0	0
399368	0	0
399369	0	0
399370	0	0
399371	0	0
399372	0	0
399373	0	0
399374	0	0
399375	0	0
399376	0	0
399377	0	0
399378	0	0
399379	0	0
399380	0	0
399381	0	0
399382	0	0
399383	0	0
399384	0	0
399385	0	0
399386	0	0
399387	0	0
399388	0	0
399389	0	0
399390	0	0
399391	0	0
399392	0	0
399393	0	0
399394	0	0
399395	0	0
399396	0	0
399397	0	0
399398	0	0
399399	0	0
399400	0	0
399401	0	0
399402	0	0
399403	0	0
399404	0	0
399405	0	0
399406	0	0
399407	0	0
399408	0	0
399409	0	0
399410	0	0
399411	0	0
399412	0	0
399413	0	0
399414	0	0
399415	0	0
399416	0	0
399417	0	0
399418	0	0
399419	0	0
399420	0	0
399421	0	0
399422	0	0
399423	0	0
399424	0	0
399425	0	0
399426	0	0
399427	0	0
399428	0	0
399429	0	0
399430	0	0
399431	0	0
399432	0	0
399433	0	0
399434	0	0
399435	0	0
399436	0	0
399437	0	0
399438	0	0
399439	0	0
399440	0	0
399441	0	0
399442	0	0
399443	0	0
399444	0	0
399445	0	0
399446	0	0
399447	0	0
399448	0	0
399449	0	0
399450	0	0
399451	0	0
399452	0	0
399453	0	0
399454	0	0
399455	0	0
399456	0	0
399457	0	0
399458	0	0
399459	0	0
399460	0	0
399461	0	0
399462	0	0
399463	0	0
399464	0	0
399465	0	0
399466	0	0
399467	0	0
399468	0	0
399469	0	0
399470	0	0
399471	0	0
399472	0	0
399473	0	0
399474	0	0
399475	0	0
399476	0	0
399477	0	0
399478	0	0
399479	0	0
399480	0	0
399481	0	0
399482	0	0
399483	0	0
399484	0	0
399485	0	0
399486	0	0
399487	0	0
399488	0	0
399489	0	0
399490	0	0
399491	0	0
399492	0	0
399493	0	0
399494	0	0
399495	0	0
399496	0	0
399497	0	0
399498	0	0
399499	0	0
399500	0	0
399501	0	0
399502	0	0
399503	0	0
399504	0	0
399505	0	0
399506	0	0
399507	0	0
399508	0	0
399509	0	0
399510	0	0
399511	0	0
399512	0	0
399513	0	0
399514	0	0
399515	0	0
399516	0	0
399517	0	0
399518	0	0
399519	0	0
399520	0	0
399521	0	0
399522	0	0
399523	0	0
399524	0	0
399525	0	0
399526	0	0
399527	0	0
399528	0	0
399529	0	0
399530	0	0
399531	0	0
399532	0	0
399533	0	0
399534	0	0
399535	0	0
399536	0	0
399537	0	0
399538	0	0
399539	0	0
399540	0	0
399541	0	0
399542	0	0
399543	0	0
399544	0	0
399545	0	0
399546	0	0
399547	0	0
399548	0	0
399549	0	0
399550	0	0
399551	0	0
399552	0	0
399553	0	0
399554	0	0
399555	0	0
399556	0	0
399557	0	0
399558	0	0
399559	0	0
399560	0	0
399561	0	0
399562	0	0
399563	0	0
399564	0	0
399565	0	0
399566	0	0
399567	0	0
399568	0	0
399569	0	0
399570	0	0
399571	0	0
399572	0	0
399573	0	0
399574	0	0
399575	0	0
399576	0	0
399577	0	0
399578	0	0
399579	0	0
399580	0	0
399581	0	0
399582	0	0
399583	0	0
399584	0	0
399585	0	0
399586	0	0
399587	0	0
399588	0	0
399589	0	0
399590	0	0
399591	0	0
399592	0	0
399593	0	0
399594	0	0
399595	0	0
399596	0	0
399597	0	0
399598	0	0
399599	0	0
399600	0	0
399601	0	0
399602	0	0
399603	0	0
399604	0	0
399605	0	0
399606	0	0
399607	0	0
399608	0	0
399609	0	0
399610	0	0
399611	0	0
399612	0	0
399613	0	0
399614	0	0
399615	0	0
399616	0	0
399617	0	0
399618	0	0
399619	0	0
399620	0	0
399621	0	0
399622	0	0
399623	0	0
399624	0	0
399625	0	0
399626	0	0
399627	0	0
399628	0	0
399629	0	0
399630	0	0
399631	0	0
399632	0	0
399633	0	0
399634	0	0
399635	0	0
399636	0	0
399637	0	0
399638	0	0
399639	0	0
399640	0	0
399641	0	0
399642	0	0
399643	0	0
399644	0	0
399645	0	0
399646	0	0
399647	0	0
399648	0	0
399649	0	0
399650	0	0
399651	0	0
399652	0	0
399653	0	0
399654	0	0
399655	0	0
399656	0	0
399657	0	0
399658	0	0
399659	0	0
399660	0	0
399661	0	0
399662	0	0
399663	0	0
399664	0	0
399665	0	0
399666	0	0
399667	0	0
399668	0	0
399669	0	0
399670	0	0
399671	0	0
399672	0	0
399673	0	0
399674	0	0
399675	0	0
399676	0	0
399677	0	0
399678	0	0
399679	0	0
399680	0	0
399681	0	0
399682	0	0
399683	0	0
399684	0	0
399685	0	0
399686	0	0
399687	0	0
399688	0	0
399689	0	0
399690	0	0
399691	0	0
399692	0	0
399693	0	0
399694	0	0
399695	0	0
399696	0	0
399697	0	0
399698	0	0
399699	0	0
399700	0	0
399701	0	0
399702	0	0
399703	0	0
399704	0	0
399705	0	0
399706	0	0
399707	0	0
399708	0	0
399709	0	0
399710	0	0
399711	0	0
399712	0	0
399713	0	0
399714	0	0
399715	0	0
399716	0	0
399717	0	0
399718	0	0
399719	0	0
399720	0	0
399721	0	0
399722	0	0
399723	0	0
399724	0	0
399725	0	0
399726	0	0
399727	0	0
399728	0	0
399729	0	0
399730	0	0
399731	0	0
399732	0	0
399733	0	0
399734	0	0
399735	0	0
399736	0	0
399737	0	0
399738	0	0
399739	0	0
399740	0	0
399741	0	0
399742	0	0
399743	0	0
399744	0	0
399745	0	0
399746	0	0
399747	0	0
399748	0	0
399749	0	0
399750	0	0
399751	0	0
399752	0	0
399753	0	0
399754	0	0
399755	0	0
399756	0	0
399757	0	0
399758	0	0
399759	0	0
399760	0	0
399761	0	0
399762	0	0
399763	0	0
399764	0	0
399765	0	0
399766	0	0
399767	0	0
399768	0	0
399769	0	0
399770	0	0
399771	0	0
399772	0	0
399773	0	0
399774	0	0
399775	0	0
399776	0	0
399777	0	0
399778	0	0
399779	0	0
399780	0	0
399781	0	0
399782	0	0
399783	0	0
399784	0	0
399785	0	0
399786	0	0
399787	0	0
399788	0	0
399789	0	0
399790	0	0
399791	0	0
399792	0	0
399793	0	0
399794	0	0
399795	0	0
399796	0	0
399797	0	0
399798	0	0
399799	0	0
399800	0	0
399801	0	0
399802	0	0
399803	0	0
399804	0	0
399805	0	0
399806	0	0
399807	0	0
399808	0	0
399809	0	0
399810	0	0
399811	0	0
399812	0	0
399813	0	0
399814	0	0
399815	0	0
399816	0	0
399817	0	0
399818	0	0
399819	0	0
399820	0	0
399821	0	0
399822	0	0
399823	0	0
399824	0	0
399825	0	0
399826	0	0
399827	0	0
399828	0	0
399829	0	0
399830	0	0
399831	0	0
399832	0	0
399833	0	0
399834	0	0
399835	0	0
399836	0	0
399837	0	0
399838	0	0
399839	0	0
399840	0	0
399841	0	0
399842	0	0
399843	0	0
399844	0	0
399845	0	0
399846	0	0
399847	0	0
399848	0	0
399849	0	0
399850	0	0
399851	0	0
399852	0	0
399853	0	0
399854	0	0
399855	0	0
399856	0	0
399857	0	0
399858	0	0
399859	0	0
399860	0	0
399861	0	0
399862	0	0
399863	0	0
399864	0	0
399865	0	0
399866	0	0
399867	0	0
399868	0	0
399869	0	0
399870	0	0
399871	0	0
399872	0	0
399873	0	0
399874	0	0
399875	0	0
399876	0	0
399877	0	0
399878	0	0
399879	0	0
399880	0	0
399881	0	0
399882	0	0
399883	0	0
399884	0	0
399885	0	0
399886	0	0
399887	0	0
399888	0	0
399889	0	0
399890	0	0
399891	0	0
399892	0	0
399893	0	0
399894	0	0
399895	0	0
399896	0	0
399897	0	0
399898	0	0
399899	0	0
399900	0	0
399901	0	0
399902	0	0
399903	0	0
399904	0	0
399905	0	0
399906	0	0
399907	0	0
399908	0	0
399909	0	0
399910	0	0
399911	0	0
399912	0	0
399913	0	0
399914	0	0
399915	0	0
399916	0	0
399917	0	0
399918	0	0
399919	0	0
399920	0	0
399921	0	0
399922	0	0
399923	0	0
399924	0	0
399925	0	0
399926	0	0
399927	0	0
399928	0	0
399929	0	0
399930	0	0
399931	0	0
399932	0	0
399933	0	0
399934	0	0
399935	0	0
399936	0	0
399937	0	0
399938	0	0
399939	0	0
399940	0	0
399941	0	0
399942	0	0
399943	0	0
399944	0	0
399945	0	0
399946	0	0
399947	0	0
399948	0	0
399949	0	0
399950	0	0
399951	0	0
399952	0	0
399953	0	0
399954	0	0
399955	0	0
399956	0	0
399957	0	0
399958	0	0
399959	0	0
399960	0	0
399961	0	0
399962	0	0
399963	0	0
399964	0	0
399965	0	0
399966	0	0
399967	0	0
399968	0	0
399969	0	0
399970	0	0
399971	0	0
399972	0	0
399973	0	0
399974	0	0
399975	0	0
399976	0	0
399977	0	0
399978	0	0
399979	0	0
399980	0	0
399981	0	0
399982	0	0
399983	0	0
399984	0	0
399985	0	0
399986	0	0
399987	0	0
399988	0	0
399989	0	0
399990	0	0
399991	0	0
399992	0	0
399993	0	0
399994	0	0
399995	0	0
399996	0	0
399997	0	0
399998	0	0
399999	0	0
400000	0	0
400001	0	0
400002	0	0
400003	0	0
400004	0	0
400005	0	0
400006	0	0
400007	0	0
400008	0	0
400009	0	0
400010	0	0
400011	0	0
400012	0	0
400013	0	0
400014	0	0
400015	0	0
400016	0	0
400017	0	0
400018	0	0
400019	0	0
400020	0	0
400021	0	0
400022	0	0
400023	0	0
400024	0	0
400025	0	0
400026	0	0
400027	0	0
