CYCLE	CMDPOS1	CMDPOS2	CMDPOS3	CMDPOS4	CMDPOS5	CMDPOS6	out_0.0	in_0.0	
137387	101.000	202.000	303.000	404.000	505.000	410.053	0	0	
137388	101.000	202.000	303.000	404.000	505.000	410.567	0	0	
137389	101.000	202.000	303.000	404.000	505.000	411.080	0	0	
137390	101.000	202.000	303.000	404.000	505.000	411.593	0	0	
137391	101.000	202.000	303.000	404.000	505.000	412.106	0	0	
137392	101.000	202.000	303.000	404.000	505.000	412.619	0	0	
137393	101.000	202.000	303.000	404.000	505.000	413.131	0	0	
137394	101.000	202.000	303.000	404.000	505.000	413.642	0	0	
137395	101.000	202.000	303.000	404.000	505.000	414.154	0	0	
137396	101.000	202.000	303.000	404.000	505.000	414.665	0	0	
137397	101.000	202.000	303.000	404.000	505.000	415.175	0	0	
137398	101.000	202.000	303.000	404.000	505.000	415.685	0	0	
137399	101.000	202.000	303.000	404.000	505.000	416.195	0	0	
137400	101.000	202.000	303.000	404.000	505.000	416.704	0	0	
137401	101.000	202.000	303.000	404.000	505.000	417.213	0	0	
137402	101.000	202.000	303.000	404.000	505.000	417.722	0	0	
137403	101.000	202.000	303.000	404.000	505.000	418.230	0	0	
137404	101.000	202.000	303.000	404.000	505.000	418.738	0	0	
137405	101.000	202.000	303.000	404.000	505.000	419.246	0	0	
137406	101.000	202.000	303.000	404.000	505.000	419.753	0	0	
137407	101.000	202.000	303.000	404.000	505.000	420.259	0	0	
137408	101.000	202.000	303.000	404.000	505.000	420.766	0	0	
137409	101.000	202.000	303.000	404.000	505.000	421.271	0	0	
137410	101.000	202.000	303.000	404.000	505.000	421.777	0	0	
137411	101.000	202.000	303.000	404.000	505.000	422.282	0	0	
137412	101.000	202.000	303.000	404.000	505.000	422.787	0	0	
137413	101.000	202.000	303.000	404.000	505.000	423.291	0	0	
137414	101.000	202.000	303.000	404.000	505.000	423.795	0	0	
137415	101.000	202.000	303.000	404.000	505.000	424.298	0	0	
137416	101.000	202.000	303.000	404.000	505.000	424.801	0	0	
137417	101.000	202.000	303.000	404.000	505.000	425.304	0	0	
137418	101.000	202.000	303.000	404.000	505.000	425.806	0	0	
137419	101.000	202.000	303.000	404.000	505.000	426.308	0	0	
137420	101.000	202.000	303.000	404.000	505.000	426.809	0	0	
137421	101.000	202.000	303.000	404.000	505.000	427.310	0	0	
137422	101.000	202.000	303.000	404.000	505.000	427.811	0	0	
137423	101.000	202.000	303.000	404.000	505.000	428.311	0	0	
137424	101.000	202.000	303.000	404.000	505.000	428.811	0	0	
137425	101.000	202.000	303.000	404.000	505.000	429.310	0	0	
137426	101.000	202.000	303.000	404.000	505.000	429.809	0	0	
137427	101.000	202.000	303.000	404.000	505.000	430.307	0	0	
137428	101.000	202.000	303.000	404.000	505.000	430.805	0	0	
137429	101.000	202.000	303.000	404.000	505.000	431.303	0	0	
137430	101.000	202.000	303.000	404.000	505.000	431.800	0	0	
137431	101.000	202.000	303.000	404.000	505.000	432.296	0	0	
137432	101.000	202.000	303.000	404.000	505.000	432.792	0	0	
137433	101.000	202.000	303.000	404.000	505.000	433.288	0	0	
137434	101.000	202.000	303.000	404.000	505.000	433.784	0	0	
137435	101.000	202.000	303.000	404.000	505.000	434.278	0	0	
137436	101.000	202.000	303.000	404.000	505.000	434.773	0	0	
137437	101.000	202.000	303.000	404.000	505.000	435.267	0	0	
137438	101.000	202.000	303.000	404.000	505.000	435.760	0	0	
137439	101.000	202.000	303.000	404.000	505.000	436.253	0	0	
137440	101.000	202.000	303.000	404.000	505.000	436.746	0	0	
137441	101.000	202.000	303.000	404.000	505.000	437.238	0	0	
137442	101.000	202.000	303.000	404.000	505.000	437.730	0	0	
137443	101.000	202.000	303.000	404.000	505.000	438.221	0	0	
137444	101.000	202.000	303.000	404.000	505.000	438.712	0	0	
137445	101.000	202.000	303.000	404.000	505.000	439.202	0	0	
137446	101.000	202.000	303.000	404.000	505.000	439.692	0	0	
137447	101.000	202.000	303.000	404.000	505.000	440.182	0	0	
137448	101.000	202.000	303.000	404.000	505.000	440.671	0	0	
137449	101.000	202.000	303.000	404.000	505.000	441.159	0	0	
137450	101.000	202.000	303.000	404.000	505.000	441.647	0	0	
137451	101.000	202.000	303.000	404.000	505.000	442.134	0	0	
137452	101.000	202.000	303.000	404.000	505.000	442.622	0	0	
137453	101.000	202.000	303.000	404.000	505.000	443.108	0	0	
137454	101.000	202.000	303.000	404.000	505.000	443.594	0	0	
137455	101.000	202.000	303.000	404.000	505.000	444.080	0	0	
137456	101.000	202.000	303.000	404.000	505.000	444.565	0	0	
137457	101.000	202.000	303.000	404.000	505.000	445.049	0	0	
137458	101.000	202.000	303.000	404.000	505.000	445.534	0	0	
137459	101.000	202.000	303.000	404.000	505.000	446.017	0	0	
137460	101.000	202.000	303.000	404.000	505.000	446.500	0	0	
137461	101.000	202.000	303.000	404.000	505.000	446.983	0	0	
137462	101.000	202.000	303.000	404.000	505.000	447.465	0	0	
137463	101.000	202.000	303.000	404.000	505.000	447.947	0	0	
137464	101.000	202.000	303.000	404.000	505.000	448.428	0	0	
137465	101.000	202.000	303.000	404.000	505.000	448.909	0	0	
137466	101.000	202.000	303.000	404.000	505.000	449.389	0	0	
137467	101.000	202.000	303.000	404.000	505.000	449.869	0	0	
137468	101.000	202.000	303.000	404.000	505.000	450.348	0	0	
137469	101.000	202.000	303.000	404.000	505.000	450.826	0	0	
137470	101.000	202.000	303.000	404.000	505.000	451.304	0	0	
137471	101.000	202.000	303.000	404.000	505.000	451.782	0	0	
137472	101.000	202.000	303.000	404.000	505.000	452.259	0	0	
137473	101.000	202.000	303.000	404.000	505.000	452.736	0	0	
137474	101.000	202.000	303.000	404.000	505.000	453.212	0	0	
137475	101.000	202.000	303.000	404.000	505.000	453.688	0	0	
137476	101.000	202.000	303.000	404.000	505.000	454.163	0	0	
137477	101.000	202.000	303.000	404.000	505.000	454.637	0	0	
137478	101.000	202.000	303.000	404.000	505.000	455.111	0	0	
137479	101.000	202.000	303.000	404.000	505.000	455.585	0	0	
137480	101.000	202.000	303.000	404.000	505.000	456.058	0	0	
137481	101.000	202.000	303.000	404.000	505.000	456.530	0	0	
137482	101.000	202.000	303.000	404.000	505.000	457.002	0	0	
137483	101.000	202.000	303.000	404.000	505.000	457.473	0	0	
137484	101.000	202.000	303.000	404.000	505.000	457.944	0	0	
137485	101.000	202.000	303.000	404.000	505.000	458.414	0	0	
137486	101.000	202.000	303.000	404.000	505.000	458.884	0	0	
137487	101.000	202.000	303.000	404.000	505.000	459.353	0	0	
137488	101.000	202.000	303.000	404.000	505.000	459.822	0	0	
137489	101.000	202.000	303.000	404.000	505.000	460.290	0	0	
137490	101.000	202.000	303.000	404.000	505.000	460.758	0	0	
137491	101.000	202.000	303.000	404.000	505.000	461.225	0	0	
137492	101.000	202.000	303.000	404.000	505.000	461.691	0	0	
137493	101.000	202.000	303.000	404.000	505.000	462.157	0	0	
137494	101.000	202.000	303.000	404.000	505.000	462.623	0	0	
137495	101.000	202.000	303.000	404.000	505.000	463.087	0	0	
137496	101.000	202.000	303.000	404.000	505.000	463.552	0	0	
137497	101.000	202.000	303.000	404.000	505.000	464.015	0	0	
137498	101.000	202.000	303.000	404.000	505.000	464.479	0	0	
137499	101.000	202.000	303.000	404.000	505.000	464.941	0	0	
137500	101.000	202.000	303.000	404.000	505.000	465.403	0	0	
137501	101.000	202.000	303.000	404.000	505.000	465.865	0	0	
137502	101.000	202.000	303.000	404.000	505.000	466.326	0	0	
137503	101.000	202.000	303.000	404.000	505.000	466.786	0	0	
137504	101.000	202.000	303.000	404.000	505.000	467.246	0	0	
137505	101.000	202.000	303.000	404.000	505.000	467.705	0	0	
137506	101.000	202.000	303.000	404.000	505.000	468.163	0	0	
137507	101.000	202.000	303.000	404.000	505.000	468.621	0	0	
137508	101.000	202.000	303.000	404.000	505.000	469.079	0	0	
137509	101.000	202.000	303.000	404.000	505.000	469.536	0	0	
137510	101.000	202.000	303.000	404.000	505.000	469.992	0	0	
137511	101.000	202.000	303.000	404.000	505.000	470.448	0	0	
137512	101.000	202.000	303.000	404.000	505.000	470.903	0	0	
137513	101.000	202.000	303.000	404.000	505.000	471.357	0	0	
137514	101.000	202.000	303.000	404.000	505.000	471.811	0	0	
137515	101.000	202.000	303.000	404.000	505.000	472.265	0	0	
137516	101.000	202.000	303.000	404.000	505.000	472.718	0	0	
137517	101.000	202.000	303.000	404.000	505.000	473.170	0	0	
137518	101.000	202.000	303.000	404.000	505.000	473.621	0	0	
137519	101.000	202.000	303.000	404.000	505.000	474.072	0	0	
137520	101.000	202.000	303.000	404.000	505.000	474.523	0	0	
137521	101.000	202.000	303.000	404.000	505.000	474.972	0	0	
137522	101.000	202.000	303.000	404.000	505.000	475.422	0	0	
137523	101.000	202.000	303.000	404.000	505.000	475.870	0	0	
137524	101.000	202.000	303.000	404.000	505.000	476.318	0	0	
137525	101.000	202.000	303.000	404.000	505.000	476.766	0	0	
137526	101.000	202.000	303.000	404.000	505.000	477.212	0	0	
137527	101.000	202.000	303.000	404.000	505.000	477.658	0	0	
137528	101.000	202.000	303.000	404.000	505.000	478.104	0	0	
137529	101.000	202.000	303.000	404.000	505.000	478.549	0	0	
137530	101.000	202.000	303.000	404.000	505.000	478.993	0	0	
137531	101.000	202.000	303.000	404.000	505.000	479.437	0	0	
137532	101.000	202.000	303.000	404.000	505.000	479.880	0	0	
137533	101.000	202.000	303.000	404.000	505.000	480.322	0	0	
137534	101.000	202.000	303.000	404.000	505.000	480.764	0	0	
137535	101.000	202.000	303.000	404.000	505.000	481.205	0	0	
137536	101.000	202.000	303.000	404.000	505.000	481.646	0	0	
137537	101.000	202.000	303.000	404.000	505.000	482.086	0	0	
137538	101.000	202.000	303.000	404.000	505.000	482.525	0	0	
137539	101.000	202.000	303.000	404.000	505.000	482.964	0	0	
137540	101.000	202.000	303.000	404.000	505.000	483.402	0	0	
137541	101.000	202.000	303.000	404.000	505.000	483.839	0	0	
137542	101.000	202.000	303.000	404.000	505.000	484.276	0	0	
137543	101.000	202.000	303.000	404.000	505.000	484.712	0	0	
137544	101.000	202.000	303.000	404.000	505.000	485.147	0	0	
137545	101.000	202.000	303.000	404.000	505.000	485.582	0	0	
137546	101.000	202.000	303.000	404.000	505.000	486.016	0	0	
137547	101.000	202.000	303.000	404.000	505.000	486.450	0	0	
137548	101.000	202.000	303.000	404.000	505.000	486.883	0	0	
137549	101.000	202.000	303.000	404.000	505.000	487.315	0	0	
137550	101.000	202.000	303.000	404.000	505.000	487.747	0	0	
137551	101.000	202.000	303.000	404.000	505.000	488.177	0	0	
137552	101.000	202.000	303.000	404.000	505.000	488.608	0	0	
137553	101.000	202.000	303.000	404.000	505.000	489.037	0	0	
137554	101.000	202.000	303.000	404.000	505.000	489.466	0	0	
137555	101.000	202.000	303.000	404.000	505.000	489.894	0	0	
137556	101.000	202.000	303.000	404.000	505.000	490.322	0	0	
137557	101.000	202.000	303.000	404.000	505.000	490.749	0	0	
137558	101.000	202.000	303.000	404.000	505.000	491.175	0	0	
137559	101.000	202.000	303.000	404.000	505.000	491.601	0	0	
137560	101.000	202.000	303.000	404.000	505.000	492.026	0	0	
137561	101.000	202.000	303.000	404.000	505.000	492.450	0	0	
137562	101.000	202.000	303.000	404.000	505.000	492.874	0	0	
137563	101.000	202.000	303.000	404.000	505.000	493.296	0	0	
137564	101.000	202.000	303.000	404.000	505.000	493.719	0	0	
137565	101.000	202.000	303.000	404.000	505.000	494.140	0	0	
137566	101.000	202.000	303.000	404.000	505.000	494.561	0	0	
137567	101.000	202.000	303.000	404.000	505.000	494.981	0	0	
137568	101.000	202.000	303.000	404.000	505.000	495.401	0	0	
137569	101.000	202.000	303.000	404.000	505.000	495.819	0	0	
137570	101.000	202.000	303.000	404.000	505.000	496.238	0	0	
137571	101.000	202.000	303.000	404.000	505.000	496.655	0	0	
137572	101.000	202.000	303.000	404.000	505.000	497.072	0	0	
137573	101.000	202.000	303.000	404.000	505.000	497.488	0	0	
137574	101.000	202.000	303.000	404.000	505.000	497.903	0	0	
137575	101.000	202.000	303.000	404.000	505.000	498.318	0	0	
137576	101.000	202.000	303.000	404.000	505.000	498.732	0	0	
137577	101.000	202.000	303.000	404.000	505.000	499.145	0	0	
137578	101.000	202.000	303.000	404.000	505.000	499.557	0	0	
137579	101.000	202.000	303.000	404.000	505.000	499.969	0	0	
137580	101.000	202.000	303.000	404.000	505.000	500.380	0	0	
137581	101.000	202.000	303.000	404.000	505.000	500.791	0	0	
137582	101.000	202.000	303.000	404.000	505.000	501.200	0	0	
137583	101.000	202.000	303.000	404.000	505.000	501.609	0	0	
137584	101.000	202.000	303.000	404.000	505.000	502.017	0	0	
137585	101.000	202.000	303.000	404.000	505.000	502.425	0	0	
137586	101.000	202.000	303.000	404.000	505.000	502.832	0	0	
137587	101.000	202.000	303.000	404.000	505.000	503.238	0	0	
137588	101.000	202.000	303.000	404.000	505.000	503.643	0	0	
137589	101.000	202.000	303.000	404.000	505.000	504.048	0	0	
137590	101.000	202.000	303.000	404.000	505.000	504.452	0	0	
137591	101.000	202.000	303.000	404.000	505.000	504.855	0	0	
137592	101.000	202.000	303.000	404.000	505.000	505.257	0	0	
137593	101.000	202.000	303.000	404.000	505.000	505.659	0	0	
137594	101.000	202.000	303.000	404.000	505.000	506.060	0	0	
137595	101.000	202.000	303.000	404.000	505.000	506.460	0	0	
137596	101.000	202.000	303.000	404.000	505.000	506.860	0	0	
137597	101.000	202.000	303.000	404.000	505.000	507.259	0	0	
137598	101.000	202.000	303.000	404.000	505.000	507.657	0	0	
137599	101.000	202.000	303.000	404.000	505.000	508.054	0	0	
137600	101.000	202.000	303.000	404.000	505.000	508.451	0	0	
137601	101.000	202.000	303.000	404.000	505.000	508.846	0	0	
137602	101.000	202.000	303.000	404.000	505.000	509.242	0	0	
137603	101.000	202.000	303.000	404.000	505.000	509.636	0	0	
137604	101.000	202.000	303.000	404.000	505.000	510.029	0	0	
137605	101.000	202.000	303.000	404.000	505.000	510.422	0	0	
137606	101.000	202.000	303.000	404.000	505.000	510.814	0	0	
137607	101.000	202.000	303.000	404.000	505.000	511.206	0	0	
137608	101.000	202.000	303.000	404.000	505.000	511.596	0	0	
137609	101.000	202.000	303.000	404.000	505.000	511.986	0	0	
137610	101.000	202.000	303.000	404.000	505.000	512.375	0	0	
137611	101.000	202.000	303.000	404.000	505.000	512.763	0	0	
137612	101.000	202.000	303.000	404.000	505.000	513.151	0	0	
137613	101.000	202.000	303.000	404.000	505.000	513.537	0	0	
137614	101.000	202.000	303.000	404.000	505.000	513.923	0	0	
137615	101.000	202.000	303.000	404.000	505.000	514.308	0	0	
137616	101.000	202.000	303.000	404.000	505.000	514.693	0	0	
137617	101.000	202.000	303.000	404.000	505.000	515.076	0	0	
137618	101.000	202.000	303.000	404.000	505.000	515.459	0	0	
137619	101.000	202.000	303.000	404.000	505.000	515.841	0	0	
137620	101.000	202.000	303.000	404.000	505.000	516.223	0	0	
137621	101.000	202.000	303.000	404.000	505.000	516.603	0	0	
137622	101.000	202.000	303.000	404.000	505.000	516.983	0	0	
137623	101.000	202.000	303.000	404.000	505.000	517.362	0	0	
137624	101.000	202.000	303.000	404.000	505.000	517.740	0	0	
137625	101.000	202.000	303.000	404.000	505.000	518.117	0	0	
137626	101.000	202.000	303.000	404.000	505.000	518.494	0	0	
137627	101.000	202.000	303.000	404.000	505.000	518.870	0	0	
137628	101.000	202.000	303.000	404.000	505.000	519.245	0	0	
137629	101.000	202.000	303.000	404.000	505.000	519.619	0	0	
137630	101.000	202.000	303.000	404.000	505.000	519.992	0	0	
137631	101.000	202.000	303.000	404.000	505.000	520.365	0	0	
137632	101.000	202.000	303.000	404.000	505.000	520.737	0	0	
137633	101.000	202.000	303.000	404.000	505.000	521.107	0	0	
137634	101.000	202.000	303.000	404.000	505.000	521.478	0	0	
137635	101.000	202.000	303.000	404.000	505.000	521.847	0	0	
137636	101.000	202.000	303.000	404.000	505.000	522.216	0	0	
137637	101.000	202.000	303.000	404.000	505.000	522.583	0	0	
137638	101.000	202.000	303.000	404.000	505.000	522.950	0	0	
137639	101.000	202.000	303.000	404.000	505.000	523.316	0	0	
137640	101.000	202.000	303.000	404.000	505.000	523.682	0	0	
137641	101.000	202.000	303.000	404.000	505.000	524.046	0	0	
137642	101.000	202.000	303.000	404.000	505.000	524.410	0	0	
137643	101.000	202.000	303.000	404.000	505.000	524.773	0	0	
137644	101.000	202.000	303.000	404.000	505.000	525.135	0	0	
137645	101.000	202.000	303.000	404.000	505.000	525.496	0	0	
137646	101.000	202.000	303.000	404.000	505.000	525.856	0	0	
137647	101.000	202.000	303.000	404.000	505.000	526.216	0	0	
137648	101.000	202.000	303.000	404.000	505.000	526.574	0	0	
137649	101.000	202.000	303.000	404.000	505.000	526.932	0	0	
137650	101.000	202.000	303.000	404.000	505.000	527.289	0	0	
137651	101.000	202.000	303.000	404.000	505.000	527.645	0	0	
137652	101.000	202.000	303.000	404.000	505.000	528.001	0	0	
137653	101.000	202.000	303.000	404.000	505.000	528.355	0	0	
137654	101.000	202.000	303.000	404.000	505.000	528.709	0	0	
137655	101.000	202.000	303.000	404.000	505.000	529.062	0	0	
137656	101.000	202.000	303.000	404.000	505.000	529.414	0	0	
137657	101.000	202.000	303.000	404.000	505.000	529.765	0	0	
137658	101.000	202.000	303.000	404.000	505.000	530.115	0	0	
137659	101.000	202.000	303.000	404.000	505.000	530.465	0	0	
137660	101.000	202.000	303.000	404.000	505.000	530.813	0	0	
137661	101.000	202.000	303.000	404.000	505.000	531.161	0	0	
137662	101.000	202.000	303.000	404.000	505.000	531.508	0	0	
137663	101.000	202.000	303.000	404.000	505.000	531.854	0	0	
137664	101.000	202.000	303.000	404.000	505.000	532.199	0	0	
137665	101.000	202.000	303.000	404.000	505.000	532.543	0	0	
137666	101.000	202.000	303.000	404.000	505.000	532.887	0	0	
137667	101.000	202.000	303.000	404.000	505.000	533.229	0	0	
137668	101.000	202.000	303.000	404.000	505.000	533.571	0	0	
137669	101.000	202.000	303.000	404.000	505.000	533.912	0	0	
137670	101.000	202.000	303.000	404.000	505.000	534.252	0	0	
137671	101.000	202.000	303.000	404.000	505.000	534.591	0	0	
137672	101.000	202.000	303.000	404.000	505.000	534.929	0	0	
137673	101.000	202.000	303.000	404.000	505.000	535.266	0	0	
137674	101.000	202.000	303.000	404.000	505.000	535.603	0	0	
137675	101.000	202.000	303.000	404.000	505.000	535.938	0	0	
137676	101.000	202.000	303.000	404.000	505.000	536.273	0	0	
137677	101.000	202.000	303.000	404.000	505.000	536.607	0	0	
137678	101.000	202.000	303.000	404.000	505.000	536.939	0	0	
137679	101.000	202.000	303.000	404.000	505.000	537.271	0	0	
137680	101.000	202.000	303.000	404.000	505.000	537.603	0	0	
137681	101.000	202.000	303.000	404.000	505.000	537.933	0	0	
137682	101.000	202.000	303.000	404.000	505.000	538.262	0	0	
137683	101.000	202.000	303.000	404.000	505.000	538.591	0	0	
137684	101.000	202.000	303.000	404.000	505.000	538.918	0	0	
137685	101.000	202.000	303.000	404.000	505.000	539.245	0	0	
137686	101.000	202.000	303.000	404.000	505.000	539.571	0	0	
137687	101.000	202.000	303.000	404.000	505.000	539.895	0	0	
137688	101.000	202.000	303.000	404.000	505.000	540.219	0	0	
137689	101.000	202.000	303.000	404.000	505.000	540.542	0	0	
137690	101.000	202.000	303.000	404.000	505.000	540.865	0	0	
137691	101.000	202.000	303.000	404.000	505.000	541.186	0	0	
137692	101.000	202.000	303.000	404.000	505.000	541.506	0	0	
137693	101.000	202.000	303.000	404.000	505.000	541.826	0	0	
137694	101.000	202.000	303.000	404.000	505.000	542.144	0	0	
137695	101.000	202.000	303.000	404.000	505.000	542.462	0	0	
137696	101.000	202.000	303.000	404.000	505.000	542.778	0	0	
137697	101.000	202.000	303.000	404.000	505.000	543.094	0	0	
137698	101.000	202.000	303.000	404.000	505.000	543.409	0	0	
137699	101.000	202.000	303.000	404.000	505.000	543.723	0	0	
137700	101.000	202.000	303.000	404.000	505.000	544.036	0	0	
137701	101.000	202.000	303.000	404.000	505.000	544.348	0	0	
137702	101.000	202.000	303.000	404.000	505.000	544.659	0	0	
137703	101.000	202.000	303.000	404.000	505.000	544.969	0	0	
137704	101.000	202.000	303.000	404.000	505.000	545.278	0	0	
137705	101.000	202.000	303.000	404.000	505.000	545.587	0	0	
137706	101.000	202.000	303.000	404.000	505.000	545.894	0	0	
137707	101.000	202.000	303.000	404.000	505.000	546.200	0	0	
137708	101.000	202.000	303.000	404.000	505.000	546.506	0	0	
137709	101.000	202.000	303.000	404.000	505.000	546.810	0	0	
137710	101.000	202.000	303.000	404.000	505.000	547.114	0	0	
137711	101.000	202.000	303.000	404.000	505.000	547.417	0	0	
137712	101.000	202.000	303.000	404.000	505.000	547.718	0	0	
137713	101.000	202.000	303.000	404.000	505.000	548.019	0	0	
137714	101.000	202.000	303.000	404.000	505.000	548.319	0	0	
137715	101.000	202.000	303.000	404.000	505.000	548.618	0	0	
137716	101.000	202.000	303.000	404.000	505.000	548.916	0	0	
137717	101.000	202.000	303.000	404.000	505.000	549.213	0	0	
137718	101.000	202.000	303.000	404.000	505.000	549.509	0	0	
137719	101.000	202.000	303.000	404.000	505.000	549.804	0	0	
137720	101.000	202.000	303.000	404.000	505.000	550.098	0	0	
137721	101.000	202.000	303.000	404.000	505.000	550.391	0	0	
137722	101.000	202.000	303.000	404.000	505.000	550.683	0	0	
137723	101.000	202.000	303.000	404.000	505.000	550.974	0	0	
137724	101.000	202.000	303.000	404.000	505.000	551.264	0	0	
137725	101.000	202.000	303.000	404.000	505.000	551.554	0	0	
137726	101.000	202.000	303.000	404.000	505.000	551.842	0	0	
137727	101.000	202.000	303.000	404.000	505.000	552.129	0	0	
137728	101.000	202.000	303.000	404.000	505.000	552.416	0	0	
137729	101.000	202.000	303.000	404.000	505.000	552.701	0	0	
137730	101.000	202.000	303.000	404.000	505.000	552.985	0	0	
137731	101.000	202.000	303.000	404.000	505.000	553.269	0	0	
137732	101.000	202.000	303.000	404.000	505.000	553.551	0	0	
137733	101.000	202.000	303.000	404.000	505.000	553.832	0	0	
137734	101.000	202.000	303.000	404.000	505.000	554.113	0	0	
137735	101.000	202.000	303.000	404.000	505.000	554.392	0	0	
137736	101.000	202.000	303.000	404.000	505.000	554.671	0	0	
137737	101.000	202.000	303.000	404.000	505.000	554.948	0	0	
137738	101.000	202.000	303.000	404.000	505.000	555.225	0	0	
137739	101.000	202.000	303.000	404.000	505.000	555.500	0	0	
137740	101.000	202.000	303.000	404.000	505.000	555.774	0	0	
137741	101.000	202.000	303.000	404.000	505.000	556.048	0	0	
137742	101.000	202.000	303.000	404.000	505.000	556.320	0	0	
137743	101.000	202.000	303.000	404.000	505.000	556.592	0	0	
137744	101.000	202.000	303.000	404.000	505.000	556.862	0	0	
137745	101.000	202.000	303.000	404.000	505.000	557.132	0	0	
137746	101.000	202.000	303.000	404.000	505.000	557.400	0	0	
137747	101.000	202.000	303.000	404.000	505.000	557.668	0	0	
137748	101.000	202.000	303.000	404.000	505.000	557.934	0	0	
137749	101.000	202.000	303.000	404.000	505.000	558.200	0	0	
137750	101.000	202.000	303.000	404.000	505.000	558.465	0	0	
137751	101.000	202.000	303.000	404.000	505.000	558.728	0	0	
137752	101.000	202.000	303.000	404.000	505.000	558.991	0	0	
137753	101.000	202.000	303.000	404.000	505.000	559.252	0	0	
137754	101.000	202.000	303.000	404.000	505.000	559.513	0	0	
137755	101.000	202.000	303.000	404.000	505.000	559.773	0	0	
137756	101.000	202.000	303.000	404.000	505.000	560.031	0	0	
137757	101.000	202.000	303.000	404.000	505.000	560.289	0	0	
137758	101.000	202.000	303.000	404.000	505.000	560.546	0	0	
137759	101.000	202.000	303.000	404.000	505.000	560.802	0	0	
137760	101.000	202.000	303.000	404.000	505.000	561.057	0	0	
137761	101.000	202.000	303.000	404.000	505.000	561.311	0	0	
137762	101.000	202.000	303.000	404.000	505.000	561.564	0	0	
137763	101.000	202.000	303.000	404.000	505.000	561.816	0	0	
137764	101.000	202.000	303.000	404.000	505.000	562.067	0	0	
137765	101.000	202.000	303.000	404.000	505.000	562.317	0	0	
137766	101.000	202.000	303.000	404.000	505.000	562.566	0	0	
137767	101.000	202.000	303.000	404.000	505.000	562.814	0	0	
137768	101.000	202.000	303.000	404.000	505.000	563.061	0	0	
137769	101.000	202.000	303.000	404.000	505.000	563.308	0	0	
137770	101.000	202.000	303.000	404.000	505.000	563.553	0	0	
137771	101.000	202.000	303.000	404.000	505.000	563.797	0	0	
137772	101.000	202.000	303.000	404.000	505.000	564.041	0	0	
137773	101.000	202.000	303.000	404.000	505.000	564.283	0	0	
137774	101.000	202.000	303.000	404.000	505.000	564.525	0	0	
137775	101.000	202.000	303.000	404.000	505.000	564.766	0	0	
137776	101.000	202.000	303.000	404.000	505.000	565.005	0	0	
137777	101.000	202.000	303.000	404.000	505.000	565.244	0	0	
137778	101.000	202.000	303.000	404.000	505.000	565.482	0	0	
137779	101.000	202.000	303.000	404.000	505.000	565.719	0	0	
137780	101.000	202.000	303.000	404.000	505.000	565.955	0	0	
137781	101.000	202.000	303.000	404.000	505.000	566.190	0	0	
137782	101.000	202.000	303.000	404.000	505.000	566.424	0	0	
137783	101.000	202.000	303.000	404.000	505.000	566.658	0	0	
137784	101.000	202.000	303.000	404.000	505.000	566.890	0	0	
137785	101.000	202.000	303.000	404.000	505.000	567.121	0	0	
137786	101.000	202.000	303.000	404.000	505.000	567.352	0	0	
137787	101.000	202.000	303.000	404.000	505.000	567.581	0	0	
137788	101.000	202.000	303.000	404.000	505.000	567.810	0	0	
137789	101.000	202.000	303.000	404.000	505.000	568.038	0	0	
137790	101.000	202.000	303.000	404.000	505.000	568.265	0	0	
137791	101.000	202.000	303.000	404.000	505.000	568.491	0	0	
137792	101.000	202.000	303.000	404.000	505.000	568.716	0	0	
137793	101.000	202.000	303.000	404.000	505.000	568.940	0	0	
137794	101.000	202.000	303.000	404.000	505.000	569.163	0	0	
137795	101.000	202.000	303.000	404.000	505.000	569.386	0	0	
137796	101.000	202.000	303.000	404.000	505.000	569.607	0	0	
137797	101.000	202.000	303.000	404.000	505.000	569.828	0	0	
137798	101.000	202.000	303.000	404.000	505.000	570.047	0	0	
137799	101.000	202.000	303.000	404.000	505.000	570.266	0	0	
137800	101.000	202.000	303.000	404.000	505.000	570.484	0	0	
137801	101.000	202.000	303.000	404.000	505.000	570.701	0	0	
137802	101.000	202.000	303.000	404.000	505.000	570.917	0	0	
137803	101.000	202.000	303.000	404.000	505.000	571.132	0	0	
137804	101.000	202.000	303.000	404.000	505.000	571.347	0	0	
137805	101.000	202.000	303.000	404.000	505.000	571.560	0	0	
137806	101.000	202.000	303.000	404.000	505.000	571.773	0	0	
137807	101.000	202.000	303.000	404.000	505.000	571.984	0	0	
137808	101.000	202.000	303.000	404.000	505.000	572.195	0	0	
137809	101.000	202.000	303.000	404.000	505.000	572.405	0	0	
137810	101.000	202.000	303.000	404.000	505.000	572.614	0	0	
137811	101.000	202.000	303.000	404.000	505.000	572.823	0	0	
137812	101.000	202.000	303.000	404.000	505.000	573.030	0	0	
137813	101.000	202.000	303.000	404.000	505.000	573.236	0	0	
137814	101.000	202.000	303.000	404.000	505.000	573.442	0	0	
137815	101.000	202.000	303.000	404.000	505.000	573.647	0	0	
137816	101.000	202.000	303.000	404.000	505.000	573.851	0	0	
137817	101.000	202.000	303.000	404.000	505.000	574.054	0	0	
137818	101.000	202.000	303.000	404.000	505.000	574.256	0	0	
137819	101.000	202.000	303.000	404.000	505.000	574.457	0	0	
137820	101.000	202.000	303.000	404.000	505.000	574.658	0	0	
137821	101.000	202.000	303.000	404.000	505.000	574.857	0	0	
